name,objra,objdec,Bars
manga-9192-3703,46.070671944,0.51988598971,1.0
manga-9192-3704,46.4181558739,-0.401919920453,0.0
manga-9192-6101,46.3470225234,-0.24210798119,1.0
manga-9192-6102,46.152372187,-0.0374198775376,0.0
manga-9192-6103,45.9704786146,0.41526227659,0.0
manga-9192-6104,46.1646010221,-0.841305655295,0.5
manga-9192-9101,46.1445834612,-0.0866696780836,0.0
manga-9192-9102,46.2377690557,0.216811764231,0.0
manga-9193-12701,45.954624176,-1.10374999046,0.0
manga-9193-12702,46.3732544874,-0.381932333858,1.0
manga-9193-12703,46.6858583566,-0.40880014755,0.0
manga-9193-12704,46.6649126989,0.0619768826479,0.0
manga-9193-12705,46.3324427151,-0.97071283923,0.0
manga-9193-1901,45.9974263376,0.426382098814,0.5
manga-9193-1902,46.6602571675,-0.509978304821,0.0
manga-9193-3701,46.7463179463,-0.56480466568,0.5
manga-9193-3702,46.5212586534,-0.534049089871,1.0
manga-9193-3703,47.1101909591,0.555106741017,0.0
manga-9193-3704,46.7261549247,-0.937073942169,0.0
manga-9193-6101,46.6125296402,-0.846615867924,0.0
manga-9193-6102,46.3046913147,-1.00633585453,1.0
manga-9193-6103,46.6713709268,-0.55507454213,0.0
manga-9193-6104,46.7491337173,-0.811526362774,0.75
manga-9193-9101,46.2941968423,-1.07547036487,1.0
manga-9193-9102,46.9437505345,-0.787567162954,1.0
manga-9194-12701,46.5605185087,-0.344391889546,0.5
manga-9194-12702,46.37337,-0.38194,1.0
manga-9194-12703,47.1942785726,-0.733117363745,0.5
manga-9194-12704,46.0210568698,-0.0860267487325,0.5
manga-9194-12705,46.7745390667,-1.13440267087,0.0
manga-9194-1901,46.9714552733,-0.922970134592,0.0
manga-9194-1902,47.262752488,-0.913977616056,0.0
manga-9194-3701,46.8845735994,-0.96455667301,0.0
manga-9194-3702,47.0294515613,0.456208364797,0.0
manga-9194-3703,47.189315197,0.674819334787,0.0
manga-9194-3704,47.3207531152,-0.906653484303,0.0
manga-9194-6101,46.7170694138,-0.896544995426,0.0
manga-9194-6102,46.0024519126,-0.760340598224,0.0
manga-9194-6103,47.1429889739,0.55093690996,0.0
manga-9194-6104,47.2479059369,-0.793340169809,1.0
manga-9194-9101,46.4972859801,-0.166472479946,0.0
manga-9194-9102,47.5812703826,0.0441144790254,0.0
manga-9195-12701,27.8864427766,12.6996000839,0.5
manga-9195-12702,28.3757033338,14.57094903,0.5
manga-9195-12703,30.1831280251,14.2106205629,1.0
manga-9195-12704,28.51532,14.90932,1.0
manga-9195-12705,28.7483064255,13.4829607899,1.0
manga-9195-1901,27.5653058921,13.1407727975,0.0
manga-9195-1902,28.6050934003,12.6631701303,0.0
manga-9195-3701,27.4754569786,13.1266326534,0.0
manga-9195-3702,27.8427837194,13.0603351418,-0.5
manga-9195-3703,29.0522287022,14.9066391304,0.5
manga-9195-3704,28.1850476804,13.1925503037,0.25
manga-9195-6101,27.529862933,13.1103745569,0.0
manga-9195-6102,27.6536619348,13.1102002694,0.0
manga-9195-6103,28.4430926434,12.8804488583,0.0
manga-9195-6104,28.9665870132,14.9402756516,0.5
manga-9195-9101,28.0792260837,13.6340560516,1.0
manga-9195-9102,28.9773338942,14.8215751452,0.0
manga-9196-12701,260.126453553,52.6430405566,1.0
manga-9196-12702,260.555540079,54.3180746625,0.0
manga-9196-12703,262.399282723,54.4944236725,1.0
manga-9196-12704,262.576708673,54.0598790529,0.0
manga-9196-12705,261.601970595,53.0145154646,0.0
manga-9196-1901,261.469061271,53.5394472086,0.0
manga-9196-1902,261.10511407,53.5179199547,1.0
manga-9196-3701,261.178503045,53.8551421479,0.0
manga-9196-3702,261.927877973,54.0523472977,0.0
manga-9196-3703,262.38908157,54.3098600071,1.0
manga-9196-3704,263.083695278,53.5462220634,0.0
manga-9196-6101,260.51607353,52.9580010767,0.0
manga-9196-6102,262.125425133,53.2529763275,0.0
manga-9196-6103,260.354712548,54.3049245811,0.0
manga-9196-6104,262.317715289,54.2059237546,0.25
manga-9196-9101,262.650628268,54.1012286534,0.5
manga-9196-9102,262.48377647,53.477365959,0.0
manga-9484-12701,118.607586613,35.0728723806,0.0
manga-9484-12702,118.354928416,34.275716274,0.0
manga-9484-12703,120.674558679,34.9446437099,1.0
manga-9484-12704,120.510214963,34.6985910153,0.0
manga-9484-12705,120.870599778,33.4623917158,0.0
manga-9484-1901,119.717764897,35.0426623741,0.0
manga-9484-1902,120.439770501,34.7578795129,0.5
manga-9484-3701,118.917362877,33.706038417,1.0
manga-9484-3702,118.855331262,35.1102360794,0.75
manga-9484-3703,119.259924286,34.2736250131,0.0
manga-9484-3704,119.048155977,33.6785670564,0.0
manga-9484-6101,120.315161065,32.8489095112,0.0
manga-9484-6102,119.546258979,34.3414830955,0.0
manga-9484-6103,120.669394113,34.5214481697,1.0
manga-9484-6104,120.275505308,34.8191127944,0.0
manga-9484-9101,120.662607821,34.7764748414,0.0
manga-9484-9102,120.195154664,35.5294127325,0.75
manga-9485-12701,119.657109462,37.4830883777,0.25
manga-9485-12702,121.146375974,35.9977434187,0.0
manga-9485-12703,122.043473817,37.7629023594,0.0
manga-9485-12704,119.882598143,37.8811718493,0.0
manga-9485-12705,121.779937488,36.2334785413,0.5
manga-9485-1901,120.778031862,37.0235574368,0.0
manga-9485-1902,120.711475847,35.7735595945,0.0
manga-9485-3701,119.532034412,36.8312692846,0.0
manga-9485-3702,120.075659949,37.6092531873,0.0
manga-9485-3703,120.76670425,36.2644893046,0.0
manga-9485-3704,122.247464028,36.6875143484,0.0
manga-9485-6101,120.447609463,36.2260578482,0.0
manga-9485-6102,121.406504036,36.3982971391,0.0
manga-9485-6103,120.132625014,37.8628713704,0.0
manga-9485-6104,121.273000921,37.6255983907,0.25
manga-9485-9101,119.107354768,37.0582473205,0.0
manga-9485-9102,121.080504667,37.7094315834,0.5
manga-9486-12701,121.678266567,39.0902156651,0.0
manga-9486-12702,121.129595233,40.2060448107,1.0
manga-9486-12703,123.087441795,40.6074306527,0.0
manga-9486-12704,122.480583308,40.4676631894,1.0
manga-9486-12705,123.30134025,40.4195406192,0.0
manga-9486-1901,122.126792949,39.8931116326,0.0
manga-9486-1902,123.172968253,40.4145744569,0.25
manga-9486-3701,122.002816483,39.162972817,0.0
manga-9486-3702,121.955330984,40.0998543015,0.0
manga-9486-3703,121.807870048,40.2496203549,0.0
manga-9486-3704,122.052016901,39.6603945468,0.0
manga-9486-6101,121.076285654,40.1957291917,0.0
manga-9486-6102,122.380643684,39.801879834,0.75
manga-9486-6103,122.615495462,40.4306332562,0.0
manga-9486-6104,122.384302698,39.8879265787,0.0
manga-9486-9101,120.79920551,39.8857713679,0.0
manga-9486-9102,122.208067159,41.0106134314,0.0
manga-9487-12701,122.522873301,46.1930252145,1.0
manga-9487-12702,122.791070381,45.6635696229,0.75
manga-9487-12703,125.088545586,45.5343625258,0.0
manga-9487-12704,123.686398283,46.4149752823,1.0
manga-9487-12705,123.721780239,45.7920218848,0.0
manga-9487-1901,122.679155583,46.5483523032,0.0
manga-9487-1902,123.517577606,46.0048945727,0.0
manga-9487-3701,124.225833893,45.2631016952,0.0
manga-9487-3702,123.330544326,46.1471565611,0.75
manga-9487-3703,124.813750999,45.2987564264,0.0
manga-9487-3704,123.662048361,44.3946431156,1.0
manga-9487-6101,122.223653011,44.9384203599,0.0
manga-9487-6102,122.06549898,45.2849968794,0.0
manga-9487-6103,121.571389266,45.778643568,0.0
manga-9487-6104,124.120619234,45.6377455069,0.0
manga-9487-9101,123.571196537,46.0103315294,1.0
manga-9487-9102,123.820325773,46.0752533433,0.75
manga-9488-12701,126.590032639,20.2705145924,0.0
manga-9488-12702,126.610961843,20.7981348068,1.0
manga-9488-12703,127.03142191,20.2615818174,0.0
manga-9488-12704,126.547301019,21.0174633222,0.0
manga-9488-12705,127.003330613,20.1668620446,1.0
manga-9488-1901,126.409847941,21.1425594142,0.0
manga-9488-1902,127.011666873,20.9967455625,0.0
manga-9488-3701,126.617107942,20.7219144456,0.0
manga-9488-3702,126.216410759,20.9912164628,0.0
manga-9488-3703,127.106720333,20.954989474,0.0
manga-9488-3704,126.842934842,20.3114772595,0.0
manga-9488-6101,125.649655693,20.9961655479,1.0
manga-9488-6102,126.668813649,20.9672721285,0.0
manga-9488-6103,125.329208789,21.4468400523,0.0
manga-9488-6104,127.743969279,20.7740864351,0.0
manga-9488-9101,126.329009561,20.3980989477,1.0
manga-9488-9102,126.704132246,20.3648515666,0.5
manga-9489-12701,124.931257265,21.0367689713,0.0
manga-9489-12702,124.44620517,20.2795620387,1.0
manga-9489-12703,125.13392009,21.7204930601,1.0
manga-9489-12704,124.995201982,21.0662200516,0.0
manga-9489-12705,125.138527276,20.1119126937,0.0
manga-9489-1901,126.017635585,21.0118789863,1.0
manga-9489-1902,126.104028767,20.9400405843,0.0
manga-9489-3701,123.784588442,20.1638295005,0.0
manga-9489-3702,125.315775564,21.4478238204,0.0
manga-9489-3703,126.121090369,21.0445219725,0.5
manga-9489-3704,125.098571181,21.1314583362,0.0
manga-9489-6101,125.164442142,21.0792995889,0.0
manga-9489-6102,124.622262779,20.3627373162,0.75
manga-9489-6103,125.21336812,21.0550608578,0.0
manga-9489-6104,126.084373358,20.5332420155,0.75
manga-9489-9101,124.803188399,20.5107190873,1.0
manga-9489-9102,125.279240729,21.171313725,1.0
manga-9490-12701,121.241758658,19.3137174702,0.0
manga-9490-12702,121.137535132,19.8512585074,1.0
manga-9490-12703,123.515745273,20.1232127819,0.0
manga-9490-12704,122.135669705,20.5373774612,0.5
manga-9490-12705,123.215342993,19.6355146802,0.5
manga-9490-1901,122.465158942,20.429373175,0.0
manga-9490-1902,121.720459522,19.8592023018,0.0
manga-9490-3701,122.352258486,19.6281973296,1.0
manga-9490-3702,121.785617617,19.885254765,1.0
manga-9490-3703,122.296013929,19.6606583249,0.0
manga-9490-3704,122.519651295,19.7455904192,0.75
manga-9490-6101,120.994846241,19.3642418355,0.25
manga-9490-6102,122.127680014,19.208471696,0.75
manga-9490-6103,122.326050099,19.4995695017,0.0
manga-9490-6104,123.059222223,20.3150150543,0.0
manga-9490-9101,121.955914895,20.061749843,0.0
manga-9490-9102,122.560990601,20.2072662101,0.0
manga-9491-12701,119.944238587,18.4017932251,1.0
manga-9491-12702,119.913707941,18.5185099008,0.0
manga-9491-12703,118.859666758,18.9755450907,0.0
manga-9491-12704,119.535738941,19.5501458348,0.0
manga-9491-12705,120.796457799,19.2597352811,0.0
manga-9491-1901,119.593860237,19.5069432093,0.75
manga-9491-1902,120.042240125,19.2343332001,0.0
manga-9491-3701,119.106581421,17.9740538756,0.0
manga-9491-3702,118.904235852,19.1550346256,0.5
manga-9491-3703,120.404052856,18.8851684429,0.5
manga-9491-3704,120.565821815,18.4022945386,0.0
manga-9491-6101,119.174377409,17.9911684239,0.0
manga-9491-6102,119.930431029,18.4677328788,0.0
manga-9491-6103,119.328811397,18.7906755411,0.5
manga-9491-6104,118.961999759,19.3072160399,0.0
manga-9491-9101,119.076876372,18.5059504563,0.0
manga-9491-9102,120.679260621,18.6319336183,0.25
manga-9492-12701,117.216794454,17.3562665374,0.0
manga-9492-12702,117.42263,18.8618,0.0
manga-9492-12703,117.83073714,19.59454415,0.0
manga-9492-12704,118.169874556,18.3745632551,1.0
manga-9492-12705,117.59546,17.64534,0.5
manga-9492-1901,117.021640894,18.6155951897,0.0
manga-9492-1902,117.206918223,18.3835703514,0.0
manga-9492-3701,116.364316267,18.1286260397,0.0
manga-9492-3702,116.76927177,18.590630627,0.5
manga-9492-3703,117.074570933,18.9592212143,0.0
manga-9492-3704,116.919170676,18.478553388,0.5
manga-9492-6101,117.300550626,17.5661640893,1.0
manga-9492-6102,117.066194229,17.6021625282,0.0
manga-9492-6103,116.551788207,18.7103693162,1.0
manga-9492-6104,116.952039189,18.7831449727,0.5
manga-9492-9101,116.577525356,18.368684364,0.0
manga-9492-9102,118.213683676,17.5600189237,1.0
manga-9493-12701,128.195861645,22.576562509,0.0
manga-9493-12702,129.012733645,23.9118395792,0.5
manga-9493-12703,131.048615932,23.5346951562,0.0
manga-9493-12704,130.810279755,23.4442332967,0.0
manga-9493-12705,129.99929,23.4134,0.0
manga-9493-1901,128.65567535,23.5732889913,0.0
manga-9493-1902,129.961495262,23.1433485715,0.5
manga-9493-3701,128.848433221,22.5500466105,0.0
manga-9493-3702,128.693824927,23.7174532486,0.0
manga-9493-3703,131.128171442,23.2956348195,0.0
manga-9493-3704,129.117928251,22.8474440791,0.5
manga-9493-6101,130.187087142,22.2944558414,0.5
manga-9493-6102,129.14741123,23.119557282,0.25
manga-9493-6103,128.875797269,23.6761851633,0.5
manga-9493-6104,130.048209256,22.7358865802,0.5
manga-9493-9101,128.71818464,23.667943158,0.5
manga-9493-9102,130.933247421,22.962404952,0.5
manga-9494-12701,126.910629852,21.2568547334,0.0
manga-9494-12702,126.5233084,21.6676316244,0.0
manga-9494-12703,127.06798281,22.0348242402,0.0
manga-9494-12704,126.621540795,22.2611670641,0.0
manga-9494-12705,127.252980642,21.9633831158,0.5
manga-9494-1901,127.892526534,22.0336836082,0.0
manga-9494-1902,126.557295217,21.2999222544,0.0
manga-9494-3701,126.755857347,21.7067520534,-0.5
manga-9494-3702,126.652963166,22.4223109579,0.0
manga-9494-3703,127.31796476,23.8090207885,0.0
manga-9494-3704,128.019903751,21.6286298321,0.0
manga-9494-6101,127.11357871,21.4172303118,0.0
manga-9494-6102,126.44906464,21.8794112791,0.0
manga-9494-6103,126.723250502,22.4832015346,0.0
manga-9494-6104,128.04718576,22.5605602691,0.0
manga-9494-9101,127.360336432,22.7434073122,0.0
manga-9494-9102,127.43483886,22.4243963664,1.0
manga-9495-12701,122.848668738,20.972533923,0.0
manga-9495-12702,122.265635067,21.3683940821,0.0
manga-9495-12703,122.61424433,23.453121861,0.0
manga-9495-12704,122.422087497,22.5603927646,0.0
manga-9495-12705,123.838768142,21.5580791331,0.0
manga-9495-1901,122.938744486,23.4738282234,0.0
manga-9495-1902,121.910555382,22.2862119566,0.25
manga-9495-3701,123.558705698,21.4357354591,0.0
manga-9495-3702,123.320626318,22.6483193425,0.0
manga-9495-3703,123.761600306,21.2715995166,0.5
manga-9495-3704,124.158898166,21.5280636906,0.5
manga-9495-6101,122.550750441,22.7722827177,0.5
manga-9495-6102,123.421142727,22.0702997506,0.0
manga-9495-6103,122.474147344,23.4874691888,0.5
manga-9495-6104,122.510392737,22.8615688422,0.0
manga-9495-9101,121.620660391,22.6317621524,0.0
manga-9495-9102,121.797812529,22.2900757831,1.0
manga-9496-12701,118.910936299,21.4314698686,0.0
manga-9496-12702,119.005340583,21.796188248,0.0
manga-9496-12703,119.807610531,22.817815692,0.0
manga-9496-12704,120.118848818,21.1362509124,0.5
manga-9496-12705,120.754805166,21.0468572109,0.0
manga-9496-1901,120.208837115,22.9014244997,0.0
manga-9496-1902,120.788975163,21.2664966673,1.0
manga-9496-3701,120.620213395,20.5139809177,0.0
manga-9496-3702,119.68348,21.79988,0.5
manga-9496-3703,120.609332708,21.193616721,1.0
manga-9496-3704,120.551314576,20.0758618609,0.0
manga-9496-6101,121.548946105,20.9969308873,0.0
manga-9496-6102,119.194565629,21.8122771349,0.0
manga-9496-6103,121.45542388,22.3401254681,0.0
manga-9496-6104,120.648841079,22.8867906089,0.5
manga-9496-9101,120.157081193,21.5076630349,0.0
manga-9496-9102,120.538363242,21.2527634106,1.0
manga-9497-12701,117.667900971,21.2322212035,0.5
manga-9497-12702,118.226710583,20.6628789275,0.0
manga-9497-12703,118.64175884,20.0618811624,1.0
manga-9497-12704,118.373688506,21.2645386192,1.0
manga-9497-12705,118.074345115,19.5950803976,0.75
manga-9497-1901,117.375206751,21.7527896599,0.5
manga-9497-1902,117.505029755,19.4959146332,0.0
manga-9497-3701,117.803698308,19.5784472556,0.5
manga-9497-3702,117.206602146,21.7326115252,0.0
manga-9497-3703,117.995883207,21.7087816223,1.0
manga-9497-3704,117.448173756,20.2515457787,0.0
manga-9497-6101,118.113655409,19.5401626458,0.0
manga-9497-6102,117.37715992,20.3598060907,0.0
manga-9497-6103,118.474514028,20.7827704892,0.0
manga-9497-6104,118.526929331,20.6582877828,0.0
manga-9497-9101,116.57006,20.75229,0.0
manga-9497-9102,117.290420747,20.1376554735,0.0
manga-9498-12701,117.080807716,23.2383743219,0.5
manga-9498-12702,118.475880477,22.4657552819,0.0
manga-9498-12703,118.151107409,24.5676237974,0.5
manga-9498-12704,118.187424267,24.2950948286,1.0
manga-9498-12705,119.455466701,23.5524365063,0.0
manga-9498-1901,118.000006665,23.6412653702,0.0
manga-9498-1902,119.378374669,22.8222843866,0.25
manga-9498-3701,117.837354434,22.5041706698,0.0
manga-9498-3702,118.346241148,24.5501610767,0.5
manga-9498-3703,120.016894298,23.4378486088,0.0
manga-9498-3704,118.098851522,22.7346517456,0.0
manga-9498-6101,117.022219307,22.90078688,1.0
manga-9498-6102,118.286539568,21.8515527866,0.75
manga-9498-6103,117.669821475,23.4943204695,0.0
manga-9498-6104,117.948829278,23.4315758172,1.0
manga-9498-9101,117.035505357,22.8427813647,0.0
manga-9498-9102,117.801279604,22.4228872688,0.0
manga-9499-12701,120.32473,25.30438,0.5
manga-9499-12702,119.742714941,25.331325166,0.5
manga-9499-12703,118.423230372,26.4926990562,0.0
manga-9499-12704,119.913867068,26.5527672925,0.0
manga-9499-12705,120.410415749,24.432443345,0.0
manga-9499-1901,119.398033344,25.80729284,0.0
manga-9499-1902,120.453029814,26.1464778571,0.0
manga-9499-3701,118.192781872,25.0905732613,0.0
manga-9499-3702,119.405856038,25.2211325436,0.75
manga-9499-3703,119.39665231,25.013970837,0.0
manga-9499-3704,119.931751603,25.2458839599,0.0
manga-9499-6101,118.071090698,25.6690807343,0.75
manga-9499-6102,119.947004924,25.3569570182,0.5
manga-9499-6103,120.743073493,25.5244719943,0.0
manga-9499-6104,120.082381596,26.7014422452,0.75
manga-9499-9101,119.069777881,26.8860978202,0.0
manga-9499-9102,119.8490789,26.38868337,0.0
manga-9500-12701,132.10413,23.83727,0.5
manga-9500-12702,132.598326905,25.9540819815,1.0
manga-9500-12703,132.89976,26.29543,0.0
manga-9500-12704,131.982539536,25.8316711264,0.5
manga-9500-12705,131.944246223,24.9128317063,0.0
manga-9500-1901,131.725410562,25.3700887716,0.0
manga-9500-1902,132.270519861,25.8586703252,0.0
manga-9500-3701,132.039141894,24.8427702449,0.0
manga-9500-3702,131.923582577,25.8882151666,1.0
manga-9500-3703,132.621670622,25.741894034,0.0
manga-9500-3704,133.460058068,24.6819031859,0.0
manga-9500-6101,132.830546684,24.9279431388,0.75
manga-9500-6102,132.890681611,24.9646268131,0.0
manga-9500-6103,131.937672358,25.9304210075,0.0
manga-9500-6104,132.179007967,26.0234830828,0.25
manga-9500-9101,131.244455934,25.7392809331,1.0
manga-9500-9102,133.54219135,24.7767405688,0.0
manga-9501-12701,129.893515911,25.4770889113,0.0
manga-9501-12702,129.606947052,25.0708402532,0.0
manga-9501-12703,129.170063007,26.0801325112,0.0
manga-9501-12704,129.3707291,26.0143770356,0.5
manga-9501-12705,130.71962,25.07035,0.0
manga-9501-1901,129.466368742,25.3016054748,0.5
manga-9501-1902,129.634702602,24.8987741464,0.0
manga-9501-3701,129.529505167,24.8847627437,0.0
manga-9501-3702,129.505673957,25.3275092905,0.0
manga-9501-3703,129.693287057,24.8703965235,0.0
manga-9501-3704,130.350965188,24.4950774327,0.0
manga-9501-6101,128.651454586,24.4676171963,1.0
manga-9501-6102,129.669173266,25.5871764355,0.5
manga-9501-6103,129.44054954,26.0888647249,0.0
manga-9501-6104,129.660753282,25.8391787865,0.0
manga-9501-9101,129.335954022,25.1543943847,0.0
manga-9501-9102,130.36775761,25.2344528405,0.0
manga-9502-12701,127.363994711,23.5070618068,0.0
manga-9502-12702,128.941496454,24.4524639357,1.0
manga-9502-12703,129.545574407,24.8952945876,1.0
manga-9502-12704,129.35373,24.88009,-0.5
manga-9502-12705,129.150905337,25.1370094145,0.0
manga-9502-1901,128.628822358,25.7921543921,0.0
manga-9502-1902,129.616600206,25.0560982705,0.0
manga-9502-3701,126.859991981,23.5687748517,0.5
manga-9502-3702,129.173910694,25.5819833663,0.0
manga-9502-3703,128.247008558,25.9909434811,0.0
manga-9502-3704,129.49546279,25.0487808569,1.0
manga-9502-6101,129.394959024,24.6125677204,1.0
manga-9502-6102,128.904449009,25.004161773,0.0
manga-9502-6103,129.40411696,24.9997958761,0.0
manga-9502-6104,129.54269228,25.0987933236,0.0
manga-9502-9101,128.341931149,25.1049253208,0.0
manga-9502-9102,129.030903791,25.1127272222,0.5
manga-9503-12701,119.972831726,23.390083313,0.5
manga-9503-12702,121.13966751,24.2762426886,0.5
manga-9503-12703,120.328458286,25.2898222233,0.5
manga-9503-12704,121.050818629,24.8964153628,0.5
manga-9503-12705,121.172890599,24.8705065085,0.5
manga-9503-1901,119.954022286,24.303017087,0.0
manga-9503-1902,121.398133047,24.4865675362,0.0
manga-9503-3701,119.97734353,24.0113327007,0.25
manga-9503-3702,120.696306396,24.7713962991,0.0
manga-9503-3703,121.449578056,25.2566263925,0.0
manga-9503-3704,121.037072209,24.5586109163,0.0
manga-9503-6101,121.250071246,23.9499392383,0.75
manga-9503-6102,120.9966842,23.7556666429,0.0
manga-9503-6103,120.81886205,24.6767768066,0.0
manga-9503-6104,120.403479251,24.4389034091,0.5
manga-9503-9101,119.977423473,24.4104483764,0.0
manga-9503-9102,120.39060237,24.490236208,0.5
manga-9504-12701,121.218820746,29.5818975818,0.0
manga-9504-12702,122.195124333,28.0790370333,0.5
manga-9504-12703,122.017214783,29.9550560968,0.0
manga-9504-12704,123.023907671,29.4043832199,0.0
manga-9504-12705,122.862744384,29.4808803168,1.0
manga-9504-1901,122.518247165,29.0318614937,0.0
manga-9504-1902,123.040671562,29.0158024332,0.5
manga-9504-3701,122.298025075,29.3984332792,0.0
manga-9504-3702,121.100052838,29.5142641788,0.0
manga-9504-3703,123.872815752,29.8217459838,0.0
manga-9504-3704,123.371657868,29.0371979669,0.75
manga-9504-6101,122.400761706,29.5055137555,0.0
manga-9504-6102,122.679833852,29.4685548329,0.5
manga-9504-6103,121.267517208,29.7227114291,0.0
manga-9504-6104,123.051945608,29.4282961909,0.0
manga-9504-9101,121.29142057,29.4553831444,0.5
manga-9504-9102,121.701226274,28.421494452,0.0
manga-9505-12701,138.844792279,27.2866441561,0.0
manga-9505-12702,138.264982826,28.6355067914,0.0
manga-9505-12703,140.040319545,27.2888540219,0.0
manga-9505-12704,139.078120222,28.8890738652,1.0
manga-9505-12705,139.235964535,26.8437800717,0.0
manga-9505-1901,139.171289037,29.3394923014,0.0
manga-9505-1902,139.777330867,27.9146096009,0.0
manga-9505-3701,139.139354786,26.799500781,0.75
manga-9505-3702,138.321183559,29.1168384521,0.0
manga-9505-3703,139.713340536,27.6123593932,0.0
manga-9505-3704,139.288247553,26.7536413899,0.0
manga-9505-6101,139.854368007,26.9089284706,1.0
manga-9505-6102,139.177873123,28.0542327591,0.0
manga-9505-6103,138.101689671,29.0034030132,0.0
manga-9505-6104,138.796524431,29.2521950094,1.0
manga-9505-9101,138.58276,29.54567,0.0
manga-9505-9102,140.108891955,27.4981944096,0.0
manga-9506-12701,132.586475426,27.3392330288,0.0
manga-9506-12702,133.406406758,27.4729174853,0.5
manga-9506-12703,135.412695933,27.6091527296,0.5
manga-9506-12704,133.25889354,28.5402331687,0.5
manga-9506-12705,134.463246325,26.0245115034,0.0
manga-9506-1901,133.82809257,27.3461660786,0.5
manga-9506-1902,133.575121613,26.5061185067,1.0
manga-9506-3701,133.569904521,27.2665262848,0.5
manga-9506-3702,133.233230216,27.5616910563,0.0
manga-9506-3703,134.213950728,27.2701039678,0.0
manga-9506-3704,134.644736684,26.2117512393,0.0
manga-9506-6101,133.02194,27.6642,0.5
manga-9506-6102,133.759843218,26.6753462682,1.0
manga-9506-6103,132.787320153,27.3559029707,0.0
manga-9506-6104,135.033071449,27.9090351187,0.0
manga-9506-9101,133.58893998,27.1672261424,0.5
manga-9506-9102,135.090246354,27.9802657334,0.5
manga-9507-12701,128.250742039,26.0140506945,1.0
manga-9507-12702,128.494561948,26.1067972709,1.0
manga-9507-12703,128.622022349,27.4298486443,0.0
manga-9507-12704,129.600036621,25.7545013428,0.5
manga-9507-12705,129.520694425,25.3295052986,0.5
manga-9507-1901,129.46447852,26.5988504664,0.0
manga-9507-1902,129.57909051,25.0423547869,1.0
manga-9507-3701,128.222091679,25.6059480444,0.0
manga-9507-3702,128.217219469,27.0250925663,0.0
manga-9507-3703,129.265423395,26.6719829568,0.5
manga-9507-3704,128.951372142,25.5753144376,0.0
manga-9507-6101,128.508442469,26.1490920644,0.0
manga-9507-6102,128.734304484,26.3823899521,0.0
manga-9507-6103,129.032564433,26.8120653333,0.0
manga-9507-6104,129.590071224,26.8425060544,0.0
manga-9507-9101,128.633013857,27.0535922562,0.0
manga-9507-9102,128.753560042,26.0573359726,0.5
manga-9508-12701,126.514500226,25.5945851751,0.75
manga-9508-12702,125.740492461,25.7387335493,0.0
manga-9508-12703,127.374084016,26.5499609357,1.0
manga-9508-12704,127.105953892,26.3973701601,1.0
manga-9508-12705,127.273132937,25.7726268856,0.0
manga-9508-1901,126.081201703,25.6744725593,0.0
manga-9508-1902,126.198239115,25.2250808912,0.0
manga-9508-3701,124.954227118,25.5401791353,0.0
manga-9508-3702,125.71897655,25.5584090602,0.0
manga-9508-3703,126.310386877,25.0161048395,0.5
manga-9508-3704,127.107818258,25.0146350066,0.75
manga-9508-6101,127.13101957,26.3486816944,0.5
manga-9508-6102,127.036813758,26.0949911446,0.0
manga-9508-6103,127.343679631,26.6568868313,0.5
manga-9508-6104,127.553016498,26.6273229458,0.5
manga-9508-9101,124.799502889,25.5317113858,0.0
manga-9508-9102,126.278362587,25.9007850514,0.5
manga-9509-12701,123.265370207,24.5669929863,0.0
manga-9509-12702,123.702325819,25.9219363887,1.0
manga-9509-12703,124.105674011,25.9913476859,0.5
manga-9509-12704,123.927344598,25.9653756651,0.0
manga-9509-12705,124.032229661,25.0064130669,0.0
manga-9509-1901,122.38422516,26.2834157119,0.0
manga-9509-1902,123.822139282,25.6970825601,0.0
manga-9509-3701,122.070642314,25.425819657,0.0
manga-9509-3702,122.439749732,25.8803086487,1.0
manga-9509-3703,124.523826762,26.6690321661,0.0
manga-9509-3704,122.735620823,25.6847130209,1.0
manga-9509-6101,123.45754,26.2547,0.0
manga-9509-6102,123.768534131,25.6086845695,0.0
manga-9509-6103,123.064470015,26.2025710932,0.25
manga-9509-6104,123.87203821,26.1509812019,0.0
manga-9509-9101,123.07142398,26.3070124946,0.0
manga-9509-9102,123.884699534,25.8111326166,0.0
manga-9510-12701,125.87444,27.13638,1.0
manga-9510-12702,125.70373,27.71532,1.0
manga-9510-12703,128.026434789,29.2362513135,0.5
manga-9510-12704,127.002752419,28.2681725072,0.0
manga-9510-12705,127.027493024,26.9118288966,0.0
manga-9510-1901,126.778482539,27.7717629614,0.0
manga-9510-1902,127.70928353,28.5768407272,0.75
manga-9510-3701,126.587726525,26.7067659933,0.0
manga-9510-3702,127.019573204,28.5503339298,1.0
manga-9510-3703,127.592566376,28.0919315128,0.0
manga-9510-3704,126.384623178,27.6087093682,0.0
manga-9510-6101,127.853233749,27.5800054391,0.0
manga-9510-6102,126.646908042,28.2374723675,-0.5
manga-9510-6103,127.511819926,29.2831296116,1.0
manga-9510-6104,127.20001511,29.5143273716,0.0
manga-9510-9101,126.784081042,27.8104519653,0.5
manga-9510-9102,127.202157103,28.9205030761,0.0
manga-9511-12701,129.52285438,4.32838631867,0.0
manga-9511-12702,130.042707586,4.28198408624,1.0
